"","response.id","response","trt","trt.rich","trt.id","rep","tic","tdc","tdc.cov","dom","dom.cov","avg.delta.RY","avg.M","complementarity","selection","net.bdef","complementarity.tran","selection.tran","net.bdef.tran"
"11","ConAbund","Consumer abundance (#)","CM",4,"4 species",1,17.235997771121,3.62640378048726,0.906600945121816,12.5922658580181,3.14806646450452,0.0719966490021762,59.85,17.235997771121,16.2186696385054,33.4546674096263,4.15162591897692,4.02724094616964,5.78400098630925
"12","ConAbund","Consumer abundance (#)","CM",4,"4 species",2,-8.63265255934955,-0.737718772616033,-0.184429693154008,5.11458885174876,1.27864721293719,-0.036059534500207,59.85,-8.63265255934955,4.37687007913273,-4.25578248021682,-2.93813760047918,2.09209705299079,-2.06295479354658
"13","ConAbund","Consumer abundance (#)","CM",4,"4 species",3,25.7257706084579,9.08842958550722,2.27210739637681,21.1438762698822,5.28596906747056,0.107459359266741,59.85,25.7257706084579,30.2323058553895,55.9580764638474,5.07205782779119,5.49839120610652,7.48051311501072
"14","ConAbund","Consumer abundance (#)","CM",4,"4 species",4,67.8632843334267,-6.23237035998281,-1.5580925899957,-5.4964531956972,-1.3741132989243,0.283472365636703,59.85,67.8632843334267,-11.72882355568,56.1344607777467,8.2379174755169,-3.42473700533048,7.49229342576401
"15","ConAbund","Consumer abundance (#)","CM",4,"4 species",5,1.96268218839789,0.247835032334996,0.061958758083749,7.55747760535671,1.88936940133918,0.00819833829740137,59.85,1.96268218839789,7.80531263769171,9.76799482608959,1.40095759693072,2.79379896157395,3.12537914917368
"16","ConBiomass","Consumer biomass (g)","NM",3,"3 species native",1,0.0152489345136366,0.000428402577575877,0.000142800859191959,0.00718986231863594,0.00239662077287865,0.0198614177662093,0.255922222222222,0.0152489345136366,0.00761826489621181,0.0228671994098484,0.123486576248743,0.087282672370934,0.151219044468111
"17","ConBiomass","Consumer biomass (g)","NM",3,"3 species native",2,0.0171277413351308,0.00295917319756544,0.000986391065855147,0.0442158814664051,0.0147386271554684,0.0223085242935754,0.255922222222222,0.0171277413351308,0.0471750546639705,0.0643027959991013,0.130872996967024,0.217198192128688,0.253579959774232
"18","ConBiomass","Consumer biomass (g)","NM",3,"3 species native",3,0.162564781911506,-0.127261102835799,-0.042420367611933,-0.200344403364793,-0.0667814677882645,0.2117372229994,0.255922222222222,0.162564781911506,-0.327605506200592,-0.165040724289086,0.403193231480274,-0.572368330885447,-0.406252045273727
"19","ConBiomass","Consumer biomass (g)","NM",3,"3 species native",4,0.383548570744925,-0.200603678622126,-0.066867892874042,-0.133852510828594,-0.0446175036095315,0.499563978741273,0.255922222222222,0.383548570744925,-0.33445618945072,0.0490923812942043,0.619312982864823,-0.578321873571042,0.221568006025699
"20","ConBiomass","Consumer biomass (g)","NM",3,"3 species native",5,0.0427481106897431,-0.00701406293341046,-0.00233802097780349,-0.0419914364345375,-0.0139971454781792,0.055678518677215,0.255922222222222,0.0427481106897431,-0.049005499367948,-0.00625738867820486,0.206756162398472,-0.22137185766928,-0.0791036578054698
"21","ConBiomass","Consumer biomass (g)","IM",3,"3 species invasive",1,0.156581465878889,0.0292108554417184,0.00973695181390614,0.0496419457399476,0.0165473152466492,0.196143637578466,0.2661,0.156581465878889,0.078852801181666,0.235434267060555,0.395703760253664,0.280807409413758,0.485215691276112
"22","ConBiomass","Consumer biomass (g)","IM",3,"3 species invasive",2,0.125900714827515,-0.0398661549144988,-0.0132887183048329,-0.0842599173267738,-0.0280866391089246,0.157711029472022,0.2661,0.125900714827515,-0.124126072241273,0.00177464258624251,0.354824907281768,-0.35231530230927,0.0421265069314144
"23","ConBiomass","Consumer biomass (g)","IM",3,"3 species invasive",3,0.0859347214873751,0.0277241319144487,0.00924137730481623,0.0858487858544887,0.0286162619514962,0.107647152057341,0.2661,0.0859347214873751,0.113572917768937,0.199507639256312,0.293146245903602,0.337005812663428,0.446662780245134
"24","ConBiomass","Consumer biomass (g)","IM",3,"3 species invasive",4,0.00178211034115023,-0.000243306342420724,-8.11021141402413e-05,-0.0363298591693046,-0.0121099530564349,0.00223238173763025,0.2661,0.00178211034115023,-0.0365731655117253,-0.0347910551705751,0.0422150487521953,-0.191241118778691,-0.186523604861624
"25","ConBiomass","Consumer biomass (g)","IM",3,"3 species invasive",5,0.455327139257848,-0.166080674928522,-0.055360224976174,-0.0970600339582504,-0.0323533446527501,0.570370962367341,0.2661,0.455327139257848,-0.263140708886772,0.192186430371076,0.67477932634147,-0.51297242507446,0.438390727971151
"26","ConBiomass","Consumer biomass (g)","CM",4,"4 species",1,-0.00859966434533644,-0.000961478114414596,-0.000240369528603649,0.0274721416859743,0.00686803542149358,-0.00874957370820367,0.245716666666667,-0.00859966434533644,0.0265106635715597,0.0179109992262233,-0.0927343752086379,0.162820955566413,0.133831981328169
"27","ConBiomass","Consumer biomass (g)","CM",4,"4 species",2,-0.0625601394863598,-0.0390950095438074,-0.00977375238595185,0.153552973303398,0.0383882433258496,-0.0636506879397271,0.245716666666667,-0.0625601394863598,0.114457963759591,0.0518978242732311,-0.250120250052569,0.338316366378558,0.227810939757578
"28","ConBiomass","Consumer biomass (g)","CM",4,"4 species",3,0.0519205981302851,0.0209593249424601,0.00523983123561503,0.0991909886616042,0.0247977471654011,0.0528256780814133,0.245716666666667,0.0519205981302851,0.120150313604064,0.172070911734349,0.227860918391648,0.346627052614282,0.414814309944039
"29","ConBiomass","Consumer biomass (g)","CM",4,"4 species",4,0.267837907326841,-0.00925177689448101,-0.00231294422362025,-0.00848765509686217,-0.00212191377421554,0.272506858163373,0.245716666666667,0.267837907326841,-0.0177394319913432,0.250098475335498,0.517530585885357,-0.133189459009875,0.500098465640015
"30","ConBiomass","Consumer biomass (g)","CM",4,"4 species",5,0.171427575717365,-0.0543707780065808,-0.0135926945016452,-0.077932656283239,-0.0194831640708098,0.174415901496335,0.245716666666667,0.171427575717365,-0.13230343428982,0.0391241414275451,0.414038133168148,-0.363735390482999,0.197798234136569
"31","ConDivRich","Consumer richness (# of taxa)","NM",3,"3 species native",1,4.18791210613599,0.096618738513687,0.032206246171229,0.0965131022823331,0.032171034094111,0.333698175787728,4.18333333333333,4.18791210613599,0.19313184079602,4.38104394693201,2.04643888404613,0.439467678898028,2.09309434735561
"32","ConDivRich","Consumer richness (# of taxa)","NM",3,"3 species native",2,5.11053482587065,-0.10491879910157,-0.0349729330338565,-0.0858834397044003,-0.0286278132348001,0.407213930348259,4.18333333333333,5.11053482587065,-0.19080223880597,4.91973258706468,2.26064920451419,-0.436809156046402,2.21804702093185
"33","ConDivRich","Consumer richness (# of taxa)","NM",3,"3 species native",3,7.90233747927032,-1.31001270257146,-0.436670900857152,-0.693493516334016,-0.231164505444672,0.629668325041459,4.18333333333333,7.90233747927032,-2.00350621890547,5.89883126036484,2.81110965265859,-1.41545265512679,2.42875096713616
"34","ConDivRich","Consumer richness (# of taxa)","NM",3,"3 species native",4,4.79137354892206,-0.246682553593073,-0.0822275178643575,-0.215377769790012,-0.0717925899300039,0.381782752902156,4.18333333333333,4.79137354892206,-0.462060323383084,4.32931322553897,2.18892063559236,-0.67975019189632,2.08070017675276
"35","ConDivRich","Consumer richness (# of taxa)","NM",3,"3 species native",5,5.89086871199558,-0.138177727975599,-0.046059242658533,-0.0981253400177668,-0.0327084466725889,0.469391929242676,4.18333333333333,5.89086871199558,-0.236303067993366,5.65456564400221,2.4271111865746,-0.486110139776333,2.37793306129551
"36","ConDivRich","Consumer richness (# of taxa)","IM",3,"3 species invasive",1,5.91458810325477,0.208385618237873,0.0694618727459576,0.153065560213306,0.0510218534044353,0.453804713804714,4.34444444444444,5.91458810325477,0.361451178451179,6.27603928170595,2.43199261990138,0.601208099123073,2.50520244325802
"37","ConDivRich","Consumer richness (# of taxa)","IM",3,"3 species invasive",2,7.63217957351291,-0.694568642110192,-0.231522880703397,-0.395367384825834,-0.131789128275278,0.585589225589226,4.34444444444444,7.63217957351291,-1.08993602693603,6.54224354657688,2.76263996451092,-1.0440000129004,2.55778098096316
"38","ConDivRich","Consumer richness (# of taxa)","IM",3,"3 species invasive",3,3.01236756453423,0.241495925709018,0.0804986419030058,0.348286060822969,0.116095353607656,0.231127946127946,4.34444444444444,3.01236756453423,0.589781986531987,3.60214955106622,1.73561734392528,0.767972646994661,1.89793296801184
"39","ConDivRich","Consumer richness (# of taxa)","IM",3,"3 species invasive",4,6.74420145903479,-1.67741830149914,-0.559139433833046,-1.08055055371972,-0.360183517906572,0.517457912457913,4.34444444444444,6.74420145903479,-2.75796885521885,3.98623260381594,2.59696004186333,-1.66071335733138,1.99655518426512
"40","ConDivRich","Consumer richness (# of taxa)","IM",3,"3 species invasive",5,9.05860549943884,-0.662056976341682,-0.220685658780561,-0.317517939483234,-0.105839313161078,0.69503367003367,4.34444444444444,9.05860549943884,-0.979574915824915,8.07903058361392,3.00975173385428,-0.989734770443534,2.84236355584818
"41","ConDivRich","Consumer richness (# of taxa)","CM",4,"4 species",1,5.78911832881049,0.381644749326972,0.095411187331743,0.288419701147926,0.0721049252869815,0.330806761646314,4.375,5.78911832881049,0.670064450474898,6.45918277928539,2.40605867110727,0.818574645634042,2.5414922347482
"42","ConDivRich","Consumer richness (# of taxa)","CM",4,"4 species",2,10.1739262965476,-0.589510890684961,-0.14737772267124,-0.253501949156237,-0.0633754872890593,0.581367216945575,4.375,10.1739262965476,-0.843012839841198,9.33091345670637,3.18965927593334,-0.918157306697059,3.05465439235053
"43","ConDivRich","Consumer richness (# of taxa)","CM",4,"4 species",3,7.03154445575154,1.51519327778521,0.378798319446302,0.942747447879397,0.235686861969849,0.40180254032866,4.375,7.03154445575154,2.45794072566461,9.48948518141615,2.65170595197724,1.56778210401338,3.08050080042453
"44","ConDivRich","Consumer richness (# of taxa)","CM",4,"4 species",4,13.7335985790743,-2.46928827731534,-0.617322069328834,-0.786620939228206,-0.196655234807052,0.78477706166139,4.375,13.7335985790743,-3.25590921654354,10.4776893625308,3.70588701650149,-1.80441381521633,3.23692591242536
"45","ConDivRich","Consumer richness (# of taxa)","CM",4,"4 species",5,6.72734905020353,-0.553975825088227,-0.138493956272057,-0.360267352960921,-0.0900668382402303,0.384419945725916,4.375,6.72734905020353,-0.914243178049148,5.81310587215438,2.59371337086493,-0.956160644478295,2.4110383390055
"46","ProBiomass","Producer biomass (g)","NM",3,"3 species native",1,4.11559652694342,0.251695778551096,0.0838985928503653,0.867159431033776,0.289053143677925,0.0967510585110588,14.1793333333333,4.11559652694342,1.11885520958487,5.23445173652829,2.02869330529369,1.05775952351415,2.28789242241157
"47","ProBiomass","Producer biomass (g)","NM",3,"3 species native",2,2.63848562351148,0.141907054108952,0.0473023513696507,0.762614510623822,0.254204836874607,0.0620265556328808,14.1793333333333,2.63848562351148,0.904521564732774,3.54300718824426,1.62434159692827,0.951063386285464,1.88228775383687
"48","ProBiomass","Producer biomass (g)","NM",3,"3 species native",3,5.08394536055843,0.501467741523529,0.167155913841176,1.39861421763882,0.466204739212942,0.119515382964842,14.1793333333333,5.08394536055843,1.90008195916235,6.98402731972079,2.25476059938931,1.3784346046013,2.64273103431295
"49","ProBiomass","Producer biomass (g)","NM",3,"3 species native",4,2.62744941752032,0.189135323180393,0.0630451077267978,1.02069055053913,0.340230183513043,0.0617671121707725,14.1793333333333,2.62744941752032,1.20982587371952,3.83727529123984,1.62094090500558,1.09992084884301,1.9588964472988
"50","ProBiomass","Producer biomass (g)","NM",3,"3 species native",5,1.6564802960165,0.193650176660805,0.064550058886935,1.65762937931444,0.552543126438148,0.0389411889608468,14.1793333333333,1.6564802960165,1.85127955597525,3.50775985199175,1.28704323781934,1.36061734369927,1.8729014528244
"51","ProBiomass","Producer biomass (g)","IM",3,"3 species invasive",1,11.4633338317068,0.699732162933377,0.233244054311126,1.08335042283973,0.361116807613242,0.215298807656101,17.7479444444444,11.4633338317068,1.7830825857731,13.2464164174799,3.38575454392471,1.33532115454414,3.63956266843695
"52","ProBiomass","Producer biomass (g)","IM",3,"3 species invasive",2,21.7986781155827,1.74118577617428,0.580395258724759,1.41763038378494,0.472543461261647,0.409412259615343,17.7479444444444,21.7986781155827,3.15881615995922,24.957494275542,4.66890545155744,1.77730587124423,4.99574761928002
"53","ProBiomass","Producer biomass (g)","IM",3,"3 species invasive",3,-2.22831075988364,-0.0937649172237708,-0.0312549724079236,0.746814390382567,0.248938130127522,-0.0418510580546162,17.7479444444444,-2.22831075988364,0.653049473158796,-1.57526128672485,-1.49275274572973,0.808114764843952,-1.25509413460698
"54","ProBiomass","Producer biomass (g)","IM",3,"3 species invasive",4,2.02254952100274,-0.0913798135251591,-0.0304599378417197,-0.80186113464562,-0.267287044881873,0.0379865496975125,17.7479444444444,2.02254952100274,-0.893240948170779,1.12930857283196,1.4221636758836,-0.945114251384868,1.06268931152617
"55","ProBiomass","Producer biomass (g)","IM",3,"3 species invasive",5,17.0343944284228,0.622703696004929,0.20756789866831,0.648787994694153,0.216262664898051,0.319931781053008,17.7479444444444,17.0343944284228,1.27149169069908,18.3058861191219,4.12727445518502,1.12760440345854,4.27853784827503
"56","ProBiomass","Producer biomass (g)","CM",4,"4 species",1,6.07535582451395,-0.504480180707235,-0.126120045176809,-1.31282758531136,-0.328206896327841,0.096067485622567,15.810125,6.07535582451395,-1.8173077660186,4.25804805849535,2.46482369035068,-1.34807557874868,2.06350383050174
"57","ProBiomass","Producer biomass (g)","CM",4,"4 species",2,3.35855646970612,0.0884973702389688,0.0221243425597422,0.416594003486207,0.104148500871552,0.0531076836790682,15.810125,3.35855646970612,0.505091373725176,3.86364784343129,1.83263648051274,0.710697807598403,1.9656164029208
"58","ProBiomass","Producer biomass (g)","CM",4,"4 species",3,1.4855125296406,0.0992724366852413,0.0248181091713103,1.05654419046063,0.264136047615157,0.0234898922310955,15.810125,1.4855125296406,1.15581662714587,2.64132915678647,1.21881603601224,1.0750891252105,1.62521664918449
"59","ProBiomass","Producer biomass (g)","CM",4,"4 species",4,10.2419592894422,0.596034276919392,0.149008569229848,0.920075559379953,0.230018889844988,0.161952534996437,15.810125,10.2419592894422,1.51610983629934,11.7580691257415,3.20030612433282,1.2313041201504,3.42900410115554
"60","ProBiomass","Producer biomass (g)","CM",4,"4 species",5,0.303573726031965,-0.00622620724517163,-0.00155655181129291,-0.324260983019672,-0.0810652457549179,0.00480030559581225,15.810125,0.303573726031965,-0.330487190264843,-0.0269134642328785,0.550975249926859,-0.574880152957852,-0.164053235971981
